AET,MTD,0.017056
AET,KORS,0.017028
AET,MCHP,0.012390
AET,MU,0.035224
AET,MSFT,0.006694
AET,MHK,0.001469
AET,TAP,0.024475
AET,MDLZ,0.006826
AET,MON,0.013957
AET,MNST,0.008327
AET,MCO,0.042453
AET,MS,0.039909
AET,MOS,0.041797
AET,MSI,0.021103
AET,MUR,0.008701
AET,MYL,0.033434
AET,NDAQ,0.023315
AET,NOV,0.037845
AET,NTAP,0.028020
AET,NWL,0.001439
AET,NFX,0.003738
AET,NEM,0.006344
AET,NWSA,0.029524
AET,NWS,0.021399
AET,NEE,0.006123
AET,NLSN,0.004379
AET,NKE,0.018216
AET,NBL,0.031325
AET,JWN,0.031450
AET,NSC,0.023696
AET,NTRS,0.049058
AET,NOC,0.013175
AET,NRG,0.005276
AET,NUE,0.000853
AET,NVDA,0.010171
AET,ORLY,0.018981
AET,OXY,0.019255
AET,OMC,0.012527
AET,OKE,0.000062
AET,ORCL,0.013486
AET,OI,0.018643
AET,PCAR,0.023999
AET,PH,0.005614
AET,PDCO,0.008420
AET,PAYX,0.017248
AET,PNR,0.010113
AET,PBCT,0.044843
AET,PEP,0.016503
AET,PKI,0.028001
AET,PRGO,0.020076
AET,PFE,0.003572
AET,PCG,0.006891
AET,PM,0.012759
AET,PSX,0.012464
AET,PNW,0.006065
AET,PXD,0.011102
AET,PBI,0.031349
AET,PNC,0.038839
AET,RL,0.020247
AET,PPG,0.046714
AET,PPL,0.017560
AET,PX,0.028320
AET,PCLN,0.003844
AET,PFG,0.033821
AET,PG,0.019312
AET,PGR,0.014977
AET,PLD,0.002963
AET,PRU,0.047016
AET,PEG,0.004174
AET,PSA,0.025407
AET,PHM,0.003117
AET,PVH,0.005945
AET,PWR,0.004999
AET,QCOM,0.010818
AET,DGX,0.004097
AET,RRC,0.000747
AET,RTN,0.029934
AET,O,0.014342
AET,RHT,0.033965
AET,REGN,0.016812
AET,RF,0.046134
AET,RSG,0.009722
AET,RAI,0.021584
AET,RHI,0.036401
AET,ROK,0.005305
AET,COL,0.029222
AET,ROP,0.006882
AET,ROST,0.019098
AET,RCL,0.015214
AET,R,0.021326
AET,CRM,0.011192
AET,SCG,0.017172
AET,SLB,0.009940
AET,SNI,0.027959
AET,STX,0.030143
AET,SEE,0.006903
AET,SRE,0.001063
AET,SHW,0.014671
AET,SIG,0.008374
AET,SPG,0.004961
AET,SLG,0.025571
AET,SNA,0.023739
AET,SO,0.014280
AET,LUV,0.020711
AET,SWN,0.011618
AET,SE,0.002615
AET,STJ,0.000822
AET,SWK,0.008180
AET,SPLS,0.043936
AET,SBUX,0.001612
AET,STT,0.048012
AET,SRCL,0.026486
AET,SYK,0.000641
AET,STI,0.029394
AET,SYMC,0.029437
AET,SYY,0.008959
AET,TROW,0.037391
AET,TGT,0.036702
AET,TEL,0.032972
AET,TDC,0.046256
AET,TSO,0.012656
AET,TXN,0.016859
AET,COO,0.000894
AET,HSY,0.000460
AET,TRV,0.021916
AET,TMO,0.011144
AET,TIF,0.048066
AET,TWX,0.036264
AET,TJX,0.003129
AET,TMK,0.005197
AET,TSS,0.012316
AET,TSCO,0.005789
AET,TDG,0.000683
AET,RIG,0.025170
AET,TRIP,0.016117
AET,FOXA,0.049670
AET,TSN,0.021424
AET,UDR,0.013784
AET,ULTA,0.001523
AET,UA,0.010336
AET,UNP,0.012813
AET,UAL,0.014442
AET,UNH,0.001812
AET,UPS,0.004562
AET,URI,0.035695
AET,UTX,0.023710
AET,UHS,0.002207
AET,UNM,0.029542
AET,URBN,0.013665
AET,VFC,0.029071
AET,VLO,0.001986
AET,VAR,0.016564
AET,VTR,0.000208
AET,VRSN,0.023185
AET,VRSK,0.001061
AET,VZ,0.009748
AET,VRTX,0.029565
AET,VIAB,0.041783
AET,V,0.019359
AET,VNO,0.018470
AET,VMC,0.001990
AET,WMT,0.005499
AET,DIS,0.024063
AET,WM,0.005535
AET,WAT,0.010543
AET,WFC,0.032676
AET,HCN,0.000160
AET,WDC,0.033019
AET,WU,0.022622
AET,WY,0.021948
AET,WHR,0.001240
AET,WFM,0.033063
AET,WMB,0.039837
AET,WEC,0.009392
AET,WYN,0.042867
AET,WYNN,0.003369
AET,XEL,0.012009
AET,XRX,0.035470
AET,XLNX,0.002162
AET,XL,0.014028
AET,XYL,0.011712
AET,YHOO,0.013338
AET,YUM,0.001656
AET,ZION,0.046286
AET,ZTS,0.027829
AFL,AMT,0.047161
AFL,APA,0.006288
AFL,CHTR,0.022366
AFL,DHR,0.049336
AFL,NI,0.000006
AFL,TSCO,0.039548
AMG,HIG,0.041059
AMG,MCO,0.019186
AMG,NI,0.000000
A,BDX,0.013861
A,BMY,0.038204
A,FL,0.025721
A,L,0.039630
A,MTD,0.027086
A,NI,0.000006
APD,CXO,0.043222
APD,FTR,0.037466
APD,NUE,0.048373
APD,PH,0.012950
APD,UPS,0.041518
APD,WU,0.000268
APD,WHR,0.014844
AKAM,BHI,0.015108
AKAM,DPS,0.035844
AKAM,GPN,0.007533
AKAM,HOG,0.034393
AKAM,HPQ,0.000992
AKAM,KMI,0.004003
AKAM,MCD,0.049290
AKAM,NI,0.000000
AKAM,VFC,0.001443
ALK,GT,0.015654
ALK,NI,0.030000
ALK,UAL,0.017236
ALK,XL,0.039740
ALB,BSX,0.045396
ALB,CL,0.042014
ALB,DTE,0.042804
ALB,EQIX,0.036709
ALB,XOM,0.024005
ALB,FL,0.036457
ALB,JNJ,0.034297
ALB,LMT,0.025912
ALB,NEM,0.048105
ALB,NI,0.000000
ALB,PCG,0.029848
ALB,UNH,0.026774
ALB,WM,0.038350
AGN,STZ,0.047221
AGN,EIX,0.038047
AGN,NLSN,0.043071
AGN,NI,0.000000
AGN,SYY,0.028487
AGN,TJX,0.016005
AGN,UNH,0.032629
LNT,TDG,0.039785
ALXN,AIG,0.046319
ALXN,ED,0.021152
ALXN,SJM,0.044754
ALXN,NI,0.000000
ALXN,PNC,0.005392
ALXN,WFC,0.019206
ALXN,WEC,0.026020
ALLE,AMZN,0.016723
ALLE,APA,0.019887
ALLE,BDX,0.013926
ALLE,BMY,0.014082
ALLE,CTXS,0.016938
ALLE,DHR,0.001084
